product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag,product_description_clean
PRD0791,Candle Orbit 890,Laptop,Candle,2893.2,1918.66,2013,24,1.719,SKU-CAN00791,Ultrabook,Vista,Blue,SUP014,China,2013-06-11,GST_STANDARD,Protective case,True,True,"ultrabook designed for travel-based work and presentations, in the vista family and supplied by candle with a 24-month warranty."
PRD0792,Vela Spark 891,Smartphone,Vela,1464.66,964.21,2012,24,0.183,SKU-VEL00792,5G Smartphone,Wave,Silver,SUP015,Korea,2012-08-14,GST_STANDARD,Recycled box,False,True,"5g smartphone designed for family communication and casual apps, in the wave family and supplied by vela with a 24-month warranty."
PRD0793,Candle Bloom 892,Tablet,Candle,1315.85,755.57,2016,24,0.471,SKU-CAN00793,Productivity Tablet,Arc,Black,SUP016,Australia,2016-11-17,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for drawing and lightweight creative work, in the arc family and supplied by candle with a 24-month warranty."
PRD0794,Vela Halo 893,Home Entertainment,Vela,3939.25,2628.06,2014,24,6.531,SKU-VEL00794,Smart Display,Atlas,Blue,SUP017,Korea,2014-01-08,GST_STANDARD,Box,True,True,"smart display designed for presentations and photo viewing, in the atlas family and supplied by vela with a 24-month warranty."
PRD0795,Candle Quest 894,Audio,Candle,1162.94,733.75,2013,12,0.46,SKU-CAN00795,Wireless Audio,Bloom,Red,SUP018,Korea,2013-01-04,GST_STANDARD,Recycled box,True,True,"wireless audio designed for long listening sessions at home, in the bloom family and supplied by candle with a 12-month warranty."
PRD0796,Vela Wave 895,Smart Home,Vela,559.87,357.08,2013,12,0.261,SKU-VEL00796,Home Automation,Core,Graphite,SUP019,Japan,2013-10-26,GST_STANDARD,Box,True,True,"home automation designed for automated blind and curtain routines, in the core family and supplied by vela with a 12-month warranty."
PRD0797,Candle Edge 896,Gaming,Candle,1054.08,521.73,2017,24,1.078,SKU-CAN00797,Gaming Hardware,Edge,White,SUP020,Vietnam,2017-07-18,GST_STANDARD,Box,True,True,"gaming hardware designed for game streaming and media capture, in the edge family and supplied by candle with a 24-month warranty."
PRD0798,Vela Nova 897,Wearable,Vela,901.72,560.45,2017,12,0.123,SKU-VEL00798,Health Wearable,Echo,Red,SUP021,China,2017-12-03,GST_STANDARD,Box,False,True,"health wearable designed for habit reminders and everyday timekeeping, in the echo family and supplied by vela with a 12-month warranty."
PRD0799,Candle Shift 898,Networking,Candle,629.39,458.6,2012,24,0.73,SKU-CAN00799,Connected Network,Flux,Silver,SUP022,Korea,2012-04-20,GST_STANDARD,Protective case,True,True,"connected network designed for extending coverage between rooms, in the flux family and supplied by candle with a 24-month warranty."
PRD0800,Vela Atlas 899,Accessory,Vela,400.13,257.14,2016,12,0.215,SKU-VEL00800,Mobile Accessory,Halo,Silver,SUP023,Malaysia,2016-10-17,GST_STANDARD,Protective case,True,True,"mobile accessory designed for hands-free device support in a shared workspace, in the halo family and supplied by vela with a 12-month warranty."
PRD0801,Candle Flux 900,Laptop,Candle,3111.15,2096.36,2013,24,1.136,SKU-CAN00801,Ultrabook,Lumen,Graphite,SUP024,China,2013-09-25,GST_STANDARD,Box,False,True,"ultrabook designed for portable document work and video meetings, in the lumen family and supplied by candle with a 24-month warranty."
PRD0802,Vela Pulse 901,Smartphone,Vela,914.18,688.81,2012,24,0.293,SKU-VEL00802,5G Smartphone,Nova,White,SUP025,Malaysia,2012-10-17,GST_STANDARD,Protective case,False,True,"5g smartphone designed for daily communication and navigation, in the nova family and supplied by vela with a 24-month warranty."
PRD0803,Candle Vista 902,Tablet,Candle,395.35,241.03,2013,24,0.565,SKU-CAN00803,Productivity Tablet,Orbit,Red,SUP026,China,2013-04-20,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for reading, annotation and handwritten notes, in the orbit family and supplied by candle with a 24-month warranty."
PRD0804,Vela Core 903,Home Entertainment,Vela,3851.02,2708.05,2016,24,7.88,SKU-VEL00804,Smart Display,Pulse,Gold,SUP027,Vietnam,2016-06-21,GST_STANDARD,Box,True,True,"smart display designed for shared film and television viewing, in the pulse family and supplied by vela with a 24-month warranty."
PRD0805,Candle Lumen 904,Audio,Candle,503.71,248.37,2014,12,0.404,SKU-CAN00805,Wireless Audio,Quest,White,SUP028,Japan,2014-01-23,GST_STANDARD,Protective case,True,True,"wireless audio designed for commuting and spoken-content listening, in the quest family and supplied by candle with a 12-month warranty."
PRD0806,Vela Ridge 905,Smart Home,Vela,541.85,349.09,2012,12,0.423,SKU-VEL00806,Home Automation,Ridge,Gold,SUP029,Malaysia,2012-03-09,GST_STANDARD,Box,True,True,"home automation designed for app-controlled room lighting, in the ridge family and supplied by vela with a 12-month warranty."
PRD0807,Candle Arc 906,Gaming,Candle,1028.5,702.99,2013,24,0.887,SKU-CAN00807,Gaming Hardware,Shift,Graphite,SUP030,Malaysia,2013-05-04,GST_STANDARD,Recycled box,False,True,"gaming hardware designed for long desktop gaming sessions, in the shift family and supplied by candle with a 24-month warranty."
PRD0808,Vela Echo 907,Wearable,Vela,444.53,245.43,2013,12,0.164,SKU-VEL00808,Health Wearable,Spark,White,SUP031,China,2013-12-13,GST_STANDARD,Protective case,True,False,"health wearable designed for daily activity and sleep tracking, in the spark family and supplied by vela with a 12-month warranty."
PRD0809,Candle Orbit 908,Networking,Candle,155.22,116.89,2014,24,0.52,SKU-CAN00809,Connected Network,Vista,Black,SUP032,Malaysia,2014-09-02,GST_STANDARD,Protective case,True,True,"connected network designed for home-office wireless coverage, in the vista family and supplied by candle with a 24-month warranty."
PRD0810,Vela Spark 909,Accessory,Vela,140.27,84.61,2016,12,0.136,SKU-VEL00810,Mobile Accessory,Wave,Graphite,SUP033,China,2016-11-17,GST_STANDARD,Recycled box,False,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the wave family and supplied by vela with a 12-month warranty."
PRD0811,Candle Bloom 910,Laptop,Candle,1819.95,1035.13,2015,24,1.868,SKU-CAN00811,Ultrabook,Arc,Red,SUP034,Australia,2015-07-24,GST_STANDARD,Recycled box,True,True,"ultrabook designed for study, research and note taking, in the arc family and supplied by candle with a 24-month warranty."
PRD0812,Vela Halo 911,Smartphone,Vela,1554.96,888.57,2015,24,0.172,SKU-VEL00812,5G Smartphone,Atlas,Graphite,SUP035,Vietnam,2015-08-01,GST_STANDARD,Box,True,True,"5g smartphone designed for mobile photography and messaging, in the atlas family and supplied by vela with a 24-month warranty."
PRD0813,Candle Quest 912,Tablet,Candle,372.89,277.39,2015,24,0.563,SKU-CAN00813,Productivity Tablet,Bloom,Graphite,SUP036,Australia,2015-09-10,GST_STANDARD,Box,False,True,"productivity tablet designed for portable media and video calls, in the bloom family and supplied by candle with a 24-month warranty."
PRD0814,Vela Wave 913,Home Entertainment,Vela,1627.99,807.12,2012,24,5.39,SKU-VEL00814,Smart Display,Core,Black,SUP037,Australia,2012-12-26,GST_STANDARD,Protective case,False,True,"smart display designed for music and spoken-content playback, in the core family and supplied by vela with a 24-month warranty."
PRD0815,Candle Edge 914,Audio,Candle,735.95,487.33,2014,12,0.623,SKU-CAN00815,Wireless Audio,Edge,Graphite,SUP001,Australia,2014-09-06,GST_STANDARD,Protective case,True,True,"wireless audio designed for music during focused desk work, in the edge family and supplied by candle with a 12-month warranty."
PRD0816,Vela Nova 915,Smart Home,Vela,211.9,126.08,2013,12,0.412,SKU-VEL00816,Home Automation,Echo,Blue,SUP002,Vietnam,2013-09-01,GST_STANDARD,Protective case,True,True,"home automation designed for scheduled control of a household power outlet, in the echo family and supplied by vela with a 12-month warranty."
PRD0817,Candle Shift 916,Gaming,Candle,1148.51,831.09,2016,24,1.184,SKU-CAN00817,Gaming Hardware,Flux,Gold,SUP003,Malaysia,2016-07-19,GST_STANDARD,Protective case,True,True,"gaming hardware designed for casual games in a shared room, in the flux family and supplied by candle with a 24-month warranty."
PRD0818,Vela Atlas 917,Wearable,Vela,184.36,122.85,2017,12,0.111,SKU-VEL00818,Health Wearable,Halo,Green,SUP004,Korea,2017-05-26,GST_STANDARD,Protective case,True,True,"health wearable designed for walking and commute notifications, in the halo family and supplied by vela with a 12-month warranty."
PRD0819,Candle Flux 918,Networking,Candle,1070.76,687.56,2012,24,0.789,SKU-CAN00819,Connected Network,Lumen,White,SUP005,Japan,2012-07-25,GST_STANDARD,Recycled box,False,True,"connected network designed for connecting several shared household devices, in the lumen family and supplied by candle with a 24-month warranty."
PRD0820,Vela Pulse 919,Accessory,Vela,149.51,79.58,2012,12,0.197,SKU-VEL00820,Mobile Accessory,Nova,Graphite,SUP006,China,2012-08-18,GST_STANDARD,Box,True,True,"mobile accessory designed for protective storage during travel, in the nova family and supplied by vela with a 12-month warranty."
PRD0821,Candle Vista 920,Laptop,Candle,1210.81,885.74,2017,24,1.372,SKU-CAN00821,Ultrabook,Orbit,Black,SUP007,Japan,2017-03-19,GST_STANDARD,Recycled box,True,True,"ultrabook designed for creative projects and media editing, in the orbit family and supplied by candle with a 24-month warranty."
PRD0822,Vela Core 921,Smartphone,Vela,324.31,216.52,2012,24,0.195,SKU-VEL00822,5G Smartphone,Pulse,White,SUP008,China,2012-03-05,GST_STANDARD,Protective case,False,True,"5g smartphone designed for work calls and calendar management, in the pulse family and supplied by vela with a 24-month warranty."
PRD0823,Candle Lumen 922,Tablet,Candle,1007.18,640.06,2017,24,0.723,SKU-CAN00823,Productivity Tablet,Quest,Graphite,SUP009,Japan,2017-08-26,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for field forms and client presentations, in the quest family and supplied by candle with a 24-month warranty."
PRD0824,Vela Ridge 923,Home Entertainment,Vela,3837.62,2829.47,2012,24,7.687,SKU-VEL00824,Smart Display,Ridge,Gold,SUP010,Malaysia,2012-06-17,GST_STANDARD,Protective case,True,True,"smart display designed for family media streaming, in the ridge family and supplied by vela with a 24-month warranty."
PRD0825,Candle Arc 924,Audio,Candle,522.15,376.15,2016,12,0.348,SKU-CAN00825,Wireless Audio,Shift,Red,SUP011,Australia,2016-12-08,GST_STANDARD,Protective case,True,True,"wireless audio designed for video calls and online classes, in the shift family and supplied by candle with a 12-month warranty."
PRD0826,Vela Echo 925,Smart Home,Vela,774.78,514.05,2013,12,0.264,SKU-VEL00826,Home Automation,Spark,Black,SUP012,Malaysia,2013-07-05,GST_STANDARD,Box,True,True,"home automation designed for indoor temperature and humidity monitoring, in the spark family and supplied by vela with a 12-month warranty."
PRD0827,Candle Orbit 926,Gaming,Candle,1518.31,898.66,2013,24,1.587,SKU-CAN00827,Gaming Hardware,Vista,Red,SUP013,Malaysia,2013-01-16,GST_STANDARD,Box,True,True,"gaming hardware designed for competitive play and voice communication, in the vista family and supplied by candle with a 24-month warranty."
PRD0828,Vela Spark 927,Wearable,Vela,1072.53,528.32,2014,12,0.106,SKU-VEL00828,Health Wearable,Wave,White,SUP014,Malaysia,2014-01-01,GST_STANDARD,Recycled box,False,True,"health wearable designed for exercise session summaries, in the wave family and supplied by vela with a 12-month warranty."
PRD0829,Candle Bloom 928,Networking,Candle,1219.49,595.01,2012,24,0.773,SKU-CAN00829,Connected Network,Arc,Gold,SUP015,Vietnam,2012-02-12,GST_STANDARD,Recycled box,False,True,"connected network designed for video meetings and media streaming, in the arc family and supplied by candle with a 24-month warranty."
PRD0830,Vela Halo 929,Accessory,Vela,231.45,163.91,2013,12,0.163,SKU-VEL00830,Mobile Accessory,Atlas,Graphite,SUP016,China,2013-09-21,GST_STANDARD,Protective case,False,True,"mobile accessory designed for charging-cable organisation, in the atlas family and supplied by vela with a 12-month warranty."
PRD0831,Candle Quest 930,Laptop,Candle,2116.77,1025.46,2012,24,1.861,SKU-CAN00831,Ultrabook,Bloom,Green,SUP017,Australia,2012-12-20,GST_STANDARD,Recycled box,False,True,"ultrabook designed for shared home-office administration, in the bloom family and supplied by candle with a 24-month warranty."
PRD0832,Vela Wave 931,Smartphone,Vela,1674.37,1164.95,2017,24,0.181,SKU-VEL00832,5G Smartphone,Core,Red,SUP018,China,2017-09-19,GST_STANDARD,Box,False,True,"5g smartphone designed for travel planning and media use, in the core family and supplied by vela with a 24-month warranty."
PRD0833,Candle Edge 932,Tablet,Candle,1527.84,810.5,2013,24,0.837,SKU-CAN00833,Productivity Tablet,Edge,Blue,SUP019,China,2013-06-11,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for family learning and shared browsing, in the edge family and supplied by candle with a 24-month warranty."
PRD0834,Vela Nova 933,Home Entertainment,Vela,702.11,481.53,2016,24,8.311,SKU-VEL00834,Smart Display,Echo,Black,SUP020,Malaysia,2016-05-13,GST_STANDARD,Recycled box,False,True,"smart display designed for casual living-room gaming, in the echo family and supplied by vela with a 24-month warranty."
PRD0835,Candle Shift 934,Audio,Candle,482.69,295.37,2016,12,0.602,SKU-CAN00835,Wireless Audio,Flux,White,SUP021,China,2016-05-18,GST_STANDARD,Recycled box,False,True,"wireless audio designed for shared-room music playback, in the flux family and supplied by candle with a 12-month warranty."
PRD0836,Vela Atlas 935,Smart Home,Vela,836.56,444.33,2017,12,0.455,SKU-VEL00836,Home Automation,Halo,Graphite,SUP022,Japan,2017-12-15,GST_STANDARD,Box,True,True,"home automation designed for door and window activity alerts, in the halo family and supplied by vela with a 12-month warranty."
PRD0837,Candle Flux 936,Gaming,Candle,1658.39,1103.43,2016,24,1.297,SKU-CAN00837,Gaming Hardware,Lumen,Green,SUP023,Japan,2016-12-24,GST_STANDARD,Recycled box,False,True,"gaming hardware designed for portable gaming and travel, in the lumen family and supplied by candle with a 24-month warranty."
PRD0838,Vela Pulse 937,Wearable,Vela,771.2,435.15,2015,12,0.131,SKU-VEL00838,Health Wearable,Nova,Silver,SUP024,China,2015-12-05,GST_STANDARD,Box,True,True,"health wearable designed for calendar alerts and quick message checks, in the nova family and supplied by vela with a 12-month warranty."
PRD0839,Candle Vista 938,Networking,Candle,511.61,357.9,2013,24,0.914,SKU-CAN00839,Connected Network,Orbit,Graphite,SUP025,Australia,2013-09-20,GST_STANDARD,Box,False,False,"connected network designed for guest-network and device management, in the orbit family and supplied by candle with a 24-month warranty."
PRD0840,Vela Core 939,Accessory,Vela,125.66,75.12,2017,12,0.147,SKU-VEL00840,Mobile Accessory,Pulse,Black,SUP026,Vietnam,2017-01-03,GST_STANDARD,Protective case,True,True,"mobile accessory designed for connecting several devices through one compact adapter, in the pulse family and supplied by vela with a 12-month warranty."
PRD0841,Candle Lumen 940,Laptop,Candle,1754.04,1211.82,2013,24,1.41,SKU-CAN00841,Ultrabook,Quest,Blue,SUP027,China,2013-01-13,GST_STANDARD,Box,False,True,"ultrabook designed for travel-based work and presentations, in the quest family and supplied by candle with a 24-month warranty."
PRD0842,Vela Ridge 941,Smartphone,Vela,1443.81,1096.37,2013,24,0.223,SKU-VEL00842,5G Smartphone,Ridge,Green,SUP028,Australia,2013-08-10,GST_STANDARD,Box,True,True,"5g smartphone designed for family communication and casual apps, in the ridge family and supplied by vela with a 24-month warranty."
PRD0843,Candle Arc 942,Tablet,Candle,527.91,271.62,2016,24,0.774,SKU-CAN00843,Productivity Tablet,Shift,Blue,SUP029,Malaysia,2016-07-24,GST_STANDARD,Box,False,True,"productivity tablet designed for drawing and lightweight creative work, in the shift family and supplied by candle with a 24-month warranty."
PRD0844,Vela Echo 943,Home Entertainment,Vela,2177.73,1146.48,2014,24,8.195,SKU-VEL00844,Smart Display,Spark,Red,SUP030,Australia,2014-11-11,GST_STANDARD,Box,True,True,"smart display designed for presentations and photo viewing, in the spark family and supplied by vela with a 24-month warranty."
PRD0845,Candle Orbit 944,Audio,Candle,355.13,213.68,2017,12,0.581,SKU-CAN00845,Wireless Audio,Vista,Graphite,SUP031,Japan,2017-01-16,GST_STANDARD,Recycled box,False,True,"wireless audio designed for long listening sessions at home, in the vista family and supplied by candle with a 12-month warranty."
PRD0846,Vela Spark 945,Smart Home,Vela,428.47,223.0,2013,12,0.356,SKU-VEL00846,Home Automation,Wave,Black,SUP032,Korea,2013-02-13,GST_STANDARD,Box,False,True,"home automation designed for automated blind and curtain routines, in the wave family and supplied by vela with a 12-month warranty."
PRD0847,Candle Bloom 946,Gaming,Candle,553.63,285.07,2015,24,1.069,SKU-CAN00847,Gaming Hardware,Arc,Gold,SUP033,Malaysia,2015-07-19,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for game streaming and media capture, in the arc family and supplied by candle with a 24-month warranty."
PRD0848,Vela Halo 947,Wearable,Vela,227.53,162.94,2015,12,0.129,SKU-VEL00848,Health Wearable,Atlas,Gold,SUP034,Vietnam,2015-05-17,GST_STANDARD,Protective case,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the atlas family and supplied by vela with a 12-month warranty."
PRD0849,Candle Quest 948,Networking,Candle,1072.65,788.65,2016,24,0.625,SKU-CAN00849,Connected Network,Bloom,Blue,SUP035,Vietnam,2016-11-20,GST_STANDARD,Recycled box,False,True,"connected network designed for extending coverage between rooms, in the bloom family and supplied by candle with a 24-month warranty."
PRD0850,Vela Wave 949,Accessory,Vela,216.39,146.74,2012,12,0.13,SKU-VEL00850,Mobile Accessory,Core,Black,SUP036,Malaysia,2012-03-21,GST_STANDARD,Box,False,True,"mobile accessory designed for hands-free device support in a shared workspace, in the core family and supplied by vela with a 12-month warranty."
PRD0851,Candle Edge 950,Laptop,Candle,955.38,562.34,2017,24,1.955,SKU-CAN00851,Ultrabook,Edge,Blue,SUP037,Vietnam,2017-01-02,GST_STANDARD,Protective case,True,True,"ultrabook designed for portable document work and video meetings, in the edge family and supplied by candle with a 24-month warranty."
PRD0852,Vela Nova 951,Smartphone,Vela,869.97,626.6,2014,24,0.221,SKU-VEL00852,5G Smartphone,Echo,Blue,SUP001,China,2014-11-04,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for daily communication and navigation, in the echo family and supplied by vela with a 24-month warranty."
PRD0853,Candle Shift 952,Tablet,Candle,1074.57,576.72,2015,24,0.689,SKU-CAN00853,Productivity Tablet,Flux,Black,SUP002,Malaysia,2015-12-27,GST_STANDARD,Box,True,False,"productivity tablet designed for reading, annotation and handwritten notes, in the flux family and supplied by candle with a 24-month warranty."
PRD0854,Vela Atlas 953,Home Entertainment,Vela,1723.49,1117.66,2017,24,9.243,SKU-VEL00854,Smart Display,Halo,Black,SUP003,Vietnam,2017-02-14,GST_STANDARD,Protective case,True,True,"smart display designed for shared film and television viewing, in the halo family and supplied by vela with a 24-month warranty."
PRD0855,Candle Flux 954,Audio,Candle,641.38,441.32,2013,12,0.424,SKU-CAN00855,Wireless Audio,Lumen,Blue,SUP004,China,2013-08-21,GST_STANDARD,Protective case,False,True,"wireless audio designed for commuting and spoken-content listening, in the lumen family and supplied by candle with a 12-month warranty."
PRD0856,Vela Pulse 955,Smart Home,Vela,426.45,255.11,2014,12,0.37,SKU-VEL00856,Home Automation,Nova,Gold,SUP005,Japan,2014-07-21,GST_STANDARD,Recycled box,True,True,"home automation designed for app-controlled room lighting, in the nova family and supplied by vela with a 12-month warranty."
PRD0857,Candle Vista 956,Gaming,Candle,1578.93,800.65,2013,24,0.94,SKU-CAN00857,Gaming Hardware,Orbit,Silver,SUP006,Korea,2013-11-14,GST_STANDARD,Box,True,True,"gaming hardware designed for long desktop gaming sessions, in the orbit family and supplied by candle with a 24-month warranty."
PRD0858,Vela Core 957,Wearable,Vela,421.26,224.56,2015,12,0.094,SKU-VEL00858,Health Wearable,Pulse,Graphite,SUP007,Japan,2015-09-01,GST_STANDARD,Protective case,True,True,"health wearable designed for daily activity and sleep tracking, in the pulse family and supplied by vela with a 12-month warranty."
PRD0859,Candle Lumen 958,Networking,Candle,883.33,533.51,2017,24,0.667,SKU-CAN00859,Connected Network,Quest,Blue,SUP008,Vietnam,2017-07-26,GST_STANDARD,Protective case,True,True,"connected network designed for home-office wireless coverage, in the quest family and supplied by candle with a 24-month warranty."
PRD0860,Vela Ridge 959,Accessory,Vela,386.3,211.03,2017,12,0.235,SKU-VEL00860,Mobile Accessory,Ridge,Silver,SUP009,Korea,2017-12-13,GST_STANDARD,Box,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the ridge family and supplied by vela with a 12-month warranty."
PRD0861,Candle Arc 960,Laptop,Candle,2778.32,1767.14,2013,24,1.147,SKU-CAN00861,Ultrabook,Shift,Graphite,SUP010,Korea,2013-08-24,GST_STANDARD,Recycled box,True,True,"ultrabook designed for study, research and note taking, in the shift family and supplied by candle with a 24-month warranty."
PRD0862,Vela Echo 961,Smartphone,Vela,750.64,494.22,2017,24,0.228,SKU-VEL00862,5G Smartphone,Spark,Graphite,SUP011,Malaysia,2017-05-05,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for mobile photography and messaging, in the spark family and supplied by vela with a 24-month warranty."
PRD0863,Candle Orbit 962,Tablet,Candle,916.89,684.67,2014,24,0.824,SKU-CAN00863,Productivity Tablet,Vista,Gold,SUP012,Australia,2014-01-09,GST_STANDARD,Protective case,True,True,"productivity tablet designed for portable media and video calls, in the vista family and supplied by candle with a 24-month warranty."
PRD0864,Vela Spark 963,Home Entertainment,Vela,618.97,436.52,2015,24,8.119,SKU-VEL00864,Smart Display,Wave,White,SUP013,Korea,2015-06-19,GST_STANDARD,Box,True,True,"smart display designed for music and spoken-content playback, in the wave family and supplied by vela with a 24-month warranty."
PRD0865,Candle Bloom 964,Audio,Candle,691.66,340.83,2013,12,0.626,SKU-CAN00865,Wireless Audio,Arc,Blue,SUP014,Malaysia,2013-09-09,GST_STANDARD,Box,True,True,"wireless audio designed for music during focused desk work, in the arc family and supplied by candle with a 12-month warranty."
PRD0866,Vela Halo 965,Smart Home,Vela,492.83,345.48,2013,12,0.397,SKU-VEL00866,Home Automation,Atlas,Red,SUP015,Australia,2013-10-09,GST_STANDARD,Protective case,True,True,"home automation designed for scheduled control of a household power outlet, in the atlas family and supplied by vela with a 12-month warranty."
PRD0867,Candle Quest 966,Gaming,Candle,1696.54,848.92,2016,24,0.937,SKU-CAN00867,Gaming Hardware,Bloom,Blue,SUP016,Korea,2016-07-17,GST_STANDARD,Protective case,True,True,"gaming hardware designed for casual games in a shared room, in the bloom family and supplied by candle with a 24-month warranty."
PRD0868,Vela Wave 967,Wearable,Vela,421.43,265.84,2016,12,0.161,SKU-VEL00868,Health Wearable,Core,Silver,SUP017,Korea,2016-06-17,GST_STANDARD,Box,True,True,"health wearable designed for walking and commute notifications, in the core family and supplied by vela with a 12-month warranty."
PRD0869,Candle Edge 968,Networking,Candle,1315.16,797.59,2016,24,0.692,SKU-CAN00869,Connected Network,Edge,Graphite,SUP018,Malaysia,2016-04-09,GST_STANDARD,Box,True,True,"connected network designed for connecting several shared household devices, in the edge family and supplied by candle with a 24-month warranty."
PRD0870,Vela Nova 969,Accessory,Vela,96.68,72.81,2017,12,0.161,SKU-VEL00870,Mobile Accessory,Echo,Green,SUP019,Malaysia,2017-06-14,GST_STANDARD,Protective case,True,True,"mobile accessory designed for protective storage during travel, in the echo family and supplied by vela with a 12-month warranty."
PRD0871,Candle Shift 970,Laptop,Candle,920.12,647.42,2016,24,1.239,SKU-CAN00871,Ultrabook,Flux,Silver,SUP020,Malaysia,2016-08-16,GST_STANDARD,Protective case,True,True,"ultrabook designed for creative projects and media editing, in the flux family and supplied by candle with a 24-month warranty."
PRD0872,Vela Atlas 971,Smartphone,Vela,1197.21,712.31,2016,24,0.227,SKU-VEL00872,5G Smartphone,Halo,Blue,SUP021,Malaysia,2016-11-25,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for work calls and calendar management, in the halo family and supplied by vela with a 24-month warranty."
PRD0873,Candle Flux 972,Tablet,Candle,448.66,305.67,2013,24,0.576,SKU-CAN00873,Productivity Tablet,Lumen,Graphite,SUP022,Vietnam,2013-02-23,GST_STANDARD,Protective case,True,True,"productivity tablet designed for field forms and client presentations, in the lumen family and supplied by candle with a 24-month warranty."
PRD0874,Vela Pulse 973,Home Entertainment,Vela,940.07,660.05,2013,24,7.759,SKU-VEL00874,Smart Display,Nova,Black,SUP023,Australia,2013-03-16,GST_STANDARD,Box,True,True,"smart display designed for family media streaming, in the nova family and supplied by vela with a 24-month warranty."
PRD0875,Candle Vista 974,Audio,Candle,1038.39,765.48,2016,12,0.622,SKU-CAN00875,Wireless Audio,Orbit,Silver,SUP024,Australia,2016-11-23,GST_STANDARD,Box,True,True,"wireless audio designed for video calls and online classes, in the orbit family and supplied by candle with a 12-month warranty."
PRD0876,Vela Core 975,Smart Home,Vela,844.64,548.23,2016,12,0.325,SKU-VEL00876,Home Automation,Pulse,Green,SUP025,Malaysia,2016-05-15,GST_STANDARD,Box,True,True,"home automation designed for indoor temperature and humidity monitoring, in the pulse family and supplied by vela with a 12-month warranty."
PRD0877,Candle Lumen 976,Gaming,Candle,2091.32,1441.13,2014,24,1.376,SKU-CAN00877,Gaming Hardware,Quest,Red,SUP026,Australia,2014-12-16,GST_STANDARD,Protective case,True,True,"gaming hardware designed for competitive play and voice communication, in the quest family and supplied by candle with a 24-month warranty."
PRD0878,Vela Ridge 977,Wearable,Vela,453.25,295.6,2017,12,0.131,SKU-VEL00878,Health Wearable,Ridge,Gold,SUP027,Malaysia,2017-07-10,GST_STANDARD,Recycled box,False,True,"health wearable designed for exercise session summaries, in the ridge family and supplied by vela with a 12-month warranty."
PRD0879,Candle Arc 978,Networking,Candle,329.13,233.1,2016,24,0.664,SKU-CAN00879,Connected Network,Shift,Green,SUP028,Australia,2016-05-08,GST_STANDARD,Protective case,False,True,"connected network designed for video meetings and media streaming, in the shift family and supplied by candle with a 24-month warranty."
PRD0880,Vela Echo 979,Accessory,Vela,330.2,206.24,2017,12,0.184,SKU-VEL00880,Mobile Accessory,Spark,Black,SUP029,Japan,2017-07-10,GST_STANDARD,Recycled box,False,True,"mobile accessory designed for charging-cable organisation, in the spark family and supplied by vela with a 12-month warranty."
PRD0881,Candle Orbit 980,Laptop,Candle,2201.99,1209.37,2014,24,1.202,SKU-CAN00881,Ultrabook,Vista,Blue,SUP030,China,2014-12-13,GST_STANDARD,Protective case,True,True,"ultrabook designed for shared home-office administration, in the vista family and supplied by candle with a 24-month warranty."
PRD0882,Vela Spark 981,Smartphone,Vela,492.86,252.7,2017,24,0.288,SKU-VEL00882,5G Smartphone,Wave,Silver,SUP031,Australia,2017-01-02,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for travel planning and media use, in the wave family and supplied by vela with a 24-month warranty."
PRD0883,Candle Bloom 982,Tablet,Candle,1321.14,634.63,2012,24,0.521,SKU-CAN00883,Productivity Tablet,Arc,Red,SUP032,China,2012-09-15,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for family learning and shared browsing, in the arc family and supplied by candle with a 24-month warranty."
PRD0884,Vela Halo 983,Home Entertainment,Vela,1284.0,788.13,2013,24,8.288,SKU-VEL00884,Smart Display,Atlas,White,SUP033,Australia,2013-08-23,GST_STANDARD,Box,True,True,"smart display designed for casual living-room gaming, in the atlas family and supplied by vela with a 24-month warranty."
PRD0885,Candle Quest 984,Audio,Candle,867.28,657.35,2017,12,0.53,SKU-CAN00885,Wireless Audio,Bloom,Silver,SUP034,China,2017-11-19,GST_STANDARD,Protective case,True,True,"wireless audio designed for shared-room music playback, in the bloom family and supplied by candle with a 12-month warranty."
PRD0886,Vela Wave 985,Smart Home,Vela,194.21,141.14,2013,12,0.31,SKU-VEL00886,Home Automation,Core,White,SUP035,Japan,2013-08-26,GST_STANDARD,Box,False,True,"home automation designed for door and window activity alerts, in the core family and supplied by vela with a 12-month warranty."
